"","alb","ara","arm","aze","baq","bas","bel","ben","bnt","bos","bre","bul","cat","chi","cze","dan","dsb","dut","eng","epo","est","fao","fin","fre","fry","geo","ger","gla","gle","glg","gre","gsw","heb","hin","hrv","hsb","hun","ice","ind","ita","jpn","kaz","kir","kor","kur","lat","lav","lit","ltz","mac","mal","may","mlg","mlt","mon","mul","nds","nno","nor","oci","per","pol","por","roh","rum","rus","sin","slo","slv","spa","srp","swa","swe","tha","tir","tur","ukr","und","urd","vie","wel","wen","wln","xxx","yid"
"lav",0.238476971646977,0.122638154006495,0.164592586647134,0.182527372721857,0.203193786339112,0.0702270002305579,0.102073330292157,-0.00357149171133009,0.0702270002305579,0.165943966759818,0.103593736142029,0.249041264315519,0.223575762840603,0.304760646328878,0.22429757533617,0.265117991767699,-0.00357149171133009,0.224387058812767,0.125962544053199,0.132861356310001,0.305787229705434,0.121667252280412,0.287696415453962,0.183644664413393,0.0354202162891912,0.191917751559699,0.0117403308719147,-0.00357149171133009,0.0471384739697967,0.186985206243348,0.218505994551815,-0.0182684711118258,0.26324998563196,0.130114702778066,0.25466800263518,-0.00357149171133009,0.264882324682506,0.180868056666074,0.188651176247909,0.226519433248468,0.167681683663757,-0.00505148555034468,-0.00357149171133009,0.179149248516436,0.0364307126064053,0.111834246690288,1,0.348294780115211,-0.00505148555034468,0.248482824431241,0.0702270002305579,0.0790489824434085,-0.00357149171133009,0.0702270002305579,0.120462626138528,-0.00875382301388083,-0.0199604618635013,0.0702270002305579,0.265107651238083,0.0471384739697967,0.20851443053997,0.234147795251083,0.267584927827341,0.0631474019199016,0.275834715708561,0.251221184690665,0.0702270002305579,0.25317021432502,0.258120918740578,0.209407230844512,0.268731825774375,0.0702270002305579,0.248143933084766,0.124090920833789,-0.00357149171133009,0.253240028013367,0.245513582393388,-0.00357149171133009,0.121667252280412,0.269499674549986,0.0471384739697967,-0.00357149171133009,-0.00357149171133009,0.0213931944121613,-0.00618755723059802
"lit",0.265802833432352,0.181385540498529,0.181051459161924,0.181051459161924,0.203909728875533,0.0637229219208628,0.139535992935669,-0.00393602712610228,-0.00393602712610228,0.14917242602393,0.0936516098123647,0.27535590574121,0.288098302398263,0.315888148394585,0.259116874734003,0.293310407375352,-0.00393602712610228,0.228201626087089,0.159333647071042,0.118842068372078,0.338129736329432,0.11039903159664,0.274382739497649,0.205319558046959,0.0303787728912066,0.230947976141357,0.0305199633726453,0.0637229219208628,0.0422810214283313,0.180461860455287,0.286052660570673,-0.0201330994610607,0.267716057683907,0.091946177685518,0.290604559618404,-0.00393602712610228,0.273287552570127,0.201562596318142,0.150333848854642,0.251212066093853,0.213159266068762,-0.0055670811415283,-0.00393602712610228,0.2258639142691,0.0322536041902856,0.10090863644599,0.348294780115211,1,-0.0055670811415283,0.285956606900501,0.0637229219208628,0.0713263178934627,-0.00393602712610228,0.0637229219208628,0.108567836783461,-0.0096473091986826,-0.00979990467156482,0.0637229219208628,0.348031395937624,-0.0055670811415283,0.242447999991868,0.261545514897951,0.319213940832208,0.0559069851082542,0.283400387333513,0.307597651695387,0.0637229219208628,0.287396241364184,0.298310658230686,0.267307814950338,0.326292772569463,-0.00393602712610228,0.302030750045112,0.112287124027121,-0.00393602712610228,0.294039078603207,0.295241508813897,-0.00393602712610228,0.11039903159664,0.218286767576644,0.0422810214283313,-0.00393602712610228,-0.00393602712610228,0.0732696500348221,-0.00681910951289149
"ltz",-0.00279177759471361,0.075189547710268,-0.00146561826207674,-0.00146561826207674,-0.00222605088347764,-0.000354750676908716,-0.00195015478554021,-0.000354750676908716,-0.000354750676908716,-0.00159028702920131,-0.000709768435081858,-0.00701291265283221,0.0552704765794452,0.048159530945388,-0.0108512480778607,-0.00586672208789643,0.707018099079071,0.0188027959244496,0.0395920943950756,-0.00159028702920131,0.0419555073083131,-0.000614600366844641,-0.00503771811714725,0.0400293453996234,0.222820748650924,-0.00244620056522428,0.0229181023854042,-0.000354750676908716,-0.000501756146512795,-0.00191713457093899,0.0422810214283313,-0.00181457861779385,-0.00433546722280557,-0.000939289098439354,-0.00529436752463297,-0.000354750676908716,0.0283705694145976,-0.00184937853026534,-0.00117805318488688,0.0181662852240934,-0.00547735009489254,-0.000501756146512795,-0.000354750676908716,-0.00394542453514801,-0.000614600366844641,0.288095501951617,-0.00505148555034468,-0.0055670811415283,1,-0.00269731865838208,-0.000354750676908716,-0.000614600366844641,-0.000354750676908716,-0.000354750676908716,-0.00100426842446003,-0.000869503527016952,0.125545970488867,-0.000354750676908716,-0.00529436752463297,0.499749121926743,-0.00259963225652563,0.0520094246400851,-0.00574330675068192,-0.00106532136235056,0.0471384739697967,0.0633654622368311,-0.000354750676908716,0.0469969124961432,-0.00565571583770365,0.0462394871919393,0.0889146874044497,-0.000354750676908716,0.0388108560908295,-0.000793644844836068,-0.000354750676908716,0.0792546945424868,-0.00290579199992432,-0.000354750676908716,-0.000614600366844641,-0.00191713457093899,-0.000501756146512795,-0.000354750676908716,0.707018099079071,0.288095501951617,0.407889776795893
"mac",0.312049825582961,0.278413726379127,0.283954130183052,0.251528248352453,0.28858442344238,0.1315197504775,0.185111405656205,-0.00190705311045981,-0.00190705311045981,0.260609368732517,0.129661488145116,0.266075367782672,0.336491844750087,0.293958719822733,0.189344756561427,0.330475369514054,-0.00190705311045981,0.219681436828103,0.173403737043859,0.140983429217637,0.283854359733468,0.227856046943039,0.249237307603764,0.205273206676148,0.0362035134164617,0.319634234134541,0.0960007136041048,-0.00190705311045981,0.091661513005019,0.288064324407413,0.304007114170741,-0.00975473204841289,0.29376076983254,0.196824933532237,0.330159242426759,-0.00190705311045981,0.244559771555148,0.376490257061983,0.235348520263063,0.230936732353859,0.217768267485457,-0.00269731865838208,-0.00190705311045981,0.300308656518061,0.0737493878726006,0.158842117637202,0.248482824431241,0.285956606900501,-0.00269731865838208,1,0.1315197504775,0.0737493878726006,-0.00190705311045981,-0.00190705311045981,0.13624619234297,-0.00467423887729504,0.0133966353656605,0.1315197504775,0.358471384863836,-0.00269731865838208,0.336542343352182,0.238885337916385,0.311586574043697,0.127833959430127,0.23863859662329,0.26668544323349,0.1315197504775,0.247733879774124,0.325612254565124,0.221650637360345,0.370968997785467,-0.00190705311045981,0.314292864396188,0.234534501017726,-0.00190705311045981,0.337265099020943,0.381800964696574,-0.00190705311045981,0.15080271740782,0.288064324407413,0.091661513005019,-0.00190705311045981,-0.00190705311045981,0.0498312132942038,-0.00330394166261847
"mal",0.127069820167787,0.108629643703352,0.242048482942649,0.242048482942649,0.159363238074103,-0.000250815149235014,0.181908984629877,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,0.0505853551113955,0.0812417246938985,0.0716022164833657,0.032692154336836,0.0604682941502544,-0.000250815149235014,0.0339710391547784,0.0279923273177655,0.223073363735401,0.0632895828569642,-0.000434533583059797,0.0704189215552225,0.0283014716918213,-0.000794043861625764,0.145021091872813,0.0388611606493378,-0.000250815149235014,-0.000354750676908716,0.18504213647087,0.0637229219208628,-0.00128293992498213,-0.00306525379448761,0.377679968284675,0.0670052986042576,-0.000250815149235014,0.0456154779922872,-0.00130754409294584,-0.000832904923392764,0.0332345943081344,0.0647668435945896,-0.000354750676908716,-0.000250815149235014,0.0899144499529522,0.577205442831098,0.40799222301694,0.0702270002305579,0.0637229219208628,-0.000354750676908716,0.1315197504775,1,0.577205442831098,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,0.0670052986042576,-0.000354750676908716,0.136461869181003,0.0367716045432292,0.0617676701434405,-0.000753201484517421,0.0702270002305579,0.0448005286579509,-0.000250815149235014,0.0700365396604994,0.0627242752444848,0.032692154336836,0.0628642932689038,-0.000250815149235014,0.0591222681009982,0.446989203315485,-0.000250815149235014,0.0560345034785214,0.122083988433431,-0.000250815149235014,-0.000434533583059797,0.18504213647087,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"may",0.145624523688179,0.188199271251743,0.278965229940969,0.419345461739655,0.276094482568378,-0.000434533583059797,0.20930685889624,0.577205442831098,-0.000434533583059797,-0.00194794024613006,-0.00086939431356808,0.0876383889647378,0.140750101550362,0.124049794354275,0.0566386799412118,0.104760436515753,-0.000434533583059797,0.0588543292110276,0.0484962982685467,0.256998249806092,0.109648277997067,-0.000752823086574655,0.121999753172509,0.0490318863817487,-0.00137566939377964,0.166499166661763,0.067326393283352,-0.000434533583059797,-0.000614600366844641,0.320582799017398,0.11039903159664,-0.00222267468353993,0.09273719461596,0.43583317491188,0.116085701263674,-0.000434533583059797,0.0790281494376608,0.109265817081891,0.172940838190738,0.0575784492695083,0.112207610650584,-0.000614600366844641,-0.000434533583059797,0.155775471402239,0.666415725637809,0.234903486911123,0.0790489824434085,0.0713263178934627,-0.000614600366844641,0.0737493878726006,0.577205442831098,1,-0.000434533583059797,-0.000434533583059797,-0.00123012691797266,-0.00106505359304791,-0.00242853454918015,-0.000434533583059797,0.116085701263674,-0.000614600366844641,0.236418195420473,0.0637062678461078,0.107011586447419,-0.00130491057191542,0.0790489824434085,0.0776162616177209,-0.000434533583059797,0.0788233934306224,0.108668890814391,0.0566386799412118,0.108911469996826,-0.000434533583059797,0.10242846604324,0.25748599931739,-0.000434533583059797,0.0970789589295648,0.211508727004771,-0.000434533583059797,0.332831451275617,0.212939100904964,0.407889776795893,-0.000434533583059797,-0.000434533583059797,0.234903486911123,-0.000752823086574655
"mlg",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,-0.00495825617281299,-0.00308727012111119,-0.00350289644026986,-0.00767202878864448,-0.00414787869840973,-0.000250815149235014,-0.00738320509102631,-0.0089601391977091,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,-0.0088622652548311,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002405,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,-0.00374321366309196,-0.000250815149235014,-0.00549846587768789,-0.00130754409294584,-0.000832904923392764,-0.00754680941520098,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,-0.00357149171133009,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,1,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,-0.00374321366309196,-0.000354750676908716,-0.00183798705631338,-0.00682089216259661,-0.00406062182129512,-0.000753201484517421,-0.00357149171133009,-0.00559848637389909,-0.000250815149235014,-0.00358120418928226,-0.00399869346050463,-0.00767202878864448,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,-0.00447608408507008,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,-0.00135544884002405,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"mlt",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,0.0505853551113955,-0.00308727012111119,0.0716022164833657,0.032692154336836,0.0604682941502544,-0.000250815149235014,0.0339710391547784,0.0279923273177655,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,0.0704189215552225,0.0283014716918213,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002406,0.0637229219208628,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,0.0670052986042576,-0.000250815149235014,0.0456154779922872,-0.00130754409294584,-0.000832904923392764,0.0332345943081344,0.0647668435945896,-0.000354750676908716,-0.000250815149235014,0.0899144499529522,-0.000434533583059797,-0.000614754730814073,0.0702270002305579,0.0637229219208628,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,1,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,0.0670052986042576,-0.000354750676908716,-0.00183798705631338,0.0367716045432292,-0.00406062182129512,-0.000753201484517421,-0.00357149171133009,0.0448005286579509,-0.000250815149235014,0.0700365396604994,0.0627242752444848,0.032692154336836,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,0.0560345034785214,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,-0.00135544884002406,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"mon",0.177067943502787,0.0719780518481388,0.169104486087898,0.0830855204605338,0.166394158628376,-0.000710035952426862,0.125814706622616,-0.000710035952426862,-0.000710035952426862,0.155488112499142,0.352665556144238,0.0842380753616072,0.140465253676996,0.122968645138212,0.0496983416907733,0.148315152466727,-0.000710035952426862,0.0815352827712811,0.0661676990753025,0.234823654035296,0.131570782422674,0.407582052154941,0.146991641456133,0.0669680989732146,0.109808418346809,-0.00489608748118917,0.0458707416623875,-0.000710035952426862,-0.00100426842446003,0.194041121006663,0.132509914481562,-0.00363189175103451,0.141521064441764,-0.00187999367732332,0.114580103577568,-0.000710035952426862,0.0929586788448368,0.201322866334078,0.318206847731289,0.0940842564536861,0.0619041491322361,-0.00100426842446003,-0.000710035952426862,0.1233216106666,-0.00123012691797266,0.142851050764478,0.120462626138528,0.108567836783461,-0.00100426842446003,0.13624619234297,-0.000710035952426862,-0.00123012691797266,-0.000710035952426862,-0.000710035952426862,1,-0.00174031736971952,0.0598440807968922,-0.000710035952426862,0.139615466993487,-0.00100426842446003,0.239493635584243,0.0732455807827041,0.151564647780264,-0.00213224813198004,0.146577268073755,0.0733231977858917,-0.000710035952426862,0.120115329589141,0.0831235165040601,0.0782652178312754,0.130648839511864,-0.000710035952426862,0.122525108285581,0.156783537465151,-0.000710035952426862,0.115803766106516,0.169896614399745,-0.000710035952426862,0.203175962618484,0.260000547410906,-0.00100426842446003,-0.000710035952426862,-0.000710035952426862,-0.00174031736971952,-0.00123012691797266
"mul",-0.00483792870724402,-0.00565918021873345,-0.00253979997453541,-0.00253979997453541,-0.00385756927534451,-0.000614754730814073,-0.00337946326326261,-0.000614754730814073,-0.000614754730814073,-0.00275584104045369,-0.00122997229223427,-0.0121528203065947,-0.00756698276815685,-0.00858569414477399,-0.0188043505631379,0.0162294354389186,-0.000614754730814073,-0.0180964358497583,-0.00686629455274453,-0.00275584104045369,-0.0097133636068266,-0.00106505359304791,0.0214914766968609,-0.0217216524111616,-0.00194622303276794,-0.00423907117837196,0.00269224463160703,-0.000614754730814073,-0.000869503527016952,-0.00332224185549678,-0.0096473091986826,-0.00314452053888505,-0.0075130201547012,-0.00162771336167531,-0.0091747181733328,-0.000614754730814073,-0.0134768889392767,-0.00320482602162629,-0.00204147254875048,-0.0184974344839109,-0.0094918124258479,-0.000869503527016952,-0.000614754730814073,-0.0068371071739386,-0.00106505359304791,0.165411016239746,-0.00875382301388083,-0.0096473091986826,-0.000869503527016952,-0.00467423887729504,-0.000614754730814073,-0.00106505359304791,-0.000614754730814073,-0.000614754730814073,-0.00174031736971952,1,-0.00343575999935652,-0.000614754730814073,-0.0091747181733328,-0.000869503527016952,-0.00450495610608017,-0.0167181916168863,-0.00995269417458119,-0.00184611725916685,-0.00875382301388083,-0.0137220418872216,-0.000614754730814073,-0.00877762856066394,-0.0098009060832971,-0.0188043505631379,-0.00977907646530665,-0.000614754730814073,-0.0103980234615474,-0.00137532344462508,-0.000614754730814073,-0.010971003447005,-0.0050355066106747,-0.000614754730814073,-0.00106505359304791,-0.00332224185549678,-0.000869503527016952,-0.000614754730814073,-0.000614754730814073,-0.00150678051230537,-0.00106505359304791
"nds",-0.0110314420689288,0.00709648031669107,-0.00579125034310701,-0.00579125034310701,0.020218494039929,-0.00140176335989015,-0.00770585005871072,-0.00140176335989015,-0.00140176335989015,-0.00628386704901643,-0.00280458206584431,-0.0176971814781301,0.028355492432729,0.0210438487393271,-0.0428776686127015,0.000116843704868192,0.178928310164042,0.00346978173429374,-0.0234288190522824,0.0341355874533667,0.00210083024881459,-0.00242853454918015,-0.0065684650763967,-0.0227294627371167,0.109741919825093,-0.00966592749914978,0.00477724432457777,-0.00140176335989015,-0.00198264140863723,0.026029287865713,0.00239797917057017,0.0283069054099965,0.0134777594123635,-0.00371151100826606,-0.00816530144733498,-0.00140176335989015,0.00613028602031898,-0.007307642327517,-0.00465496445268585,-0.0201210303434002,-0.0216432248677199,-0.00198264140863723,-0.00140176335989015,0.00112314820212026,-0.00242853454918015,0.0702298898793198,-0.0199604618635013,-0.00979990467156482,0.125545970488867,0.0133966353656605,-0.00140176335989015,-0.00242853454918015,-0.00140176335989015,-0.00140176335989015,0.0598440807968922,-0.00343575999935652,1,-0.00140176335989015,0.00458958385308488,0.125545970488867,0.039594541005506,-0.0145436093748599,-0.0108262830534427,-0.0042095154412786,0.006649039026234,0.00505572505020955,-0.00140176335989015,-0.00674257895543792,-0.0103188792741556,-0.0210465158642821,0.0138600904975713,-0.00140176335989015,-0.0122858924297659,-0.00313601167431505,-0.00140176335989015,-0.00319779027407732,-0.0114819590830659,-0.00140176335989015,-0.00242853454918015,-0.00757537383984331,-0.00198264140863723,-0.00140176335989015,0.178928310164042,0.143895539757996,0.10171120504362
"nno",0.127069820167787,0.108629643703352,0.242048482942649,0.242048482942649,0.159363238074103,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,0.0505853551113955,0.0812417246938985,-0.00350289644026986,0.032692154336836,0.0604682941502544,-0.000250815149235014,0.0339710391547784,0.0279923273177655,-0.00112436171237602,0.0632895828569642,-0.000434533583059797,-0.00356175788688165,0.0283014716918213,-0.000794043861625764,0.145021091872813,0.0388611606493378,-0.000250815149235014,-0.000354750676908716,0.18504213647087,0.0637229219208628,-0.00128293992498213,0.0818252471250721,-0.000664094392864286,0.0670052986042576,-0.000250815149235014,0.0456154779922872,-0.00130754409294584,-0.000832904923392764,0.0332345943081344,0.0647668435945896,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,0.0702270002305579,0.0637229219208628,-0.000354750676908716,0.1315197504775,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,1,0.0670052986042576,-0.000354750676908716,0.136461869181003,0.0367716045432292,0.0617676701434405,-0.000753201484517421,0.0702270002305579,0.0448005286579509,-0.000250815149235014,0.0700365396604994,0.0627242752444848,0.032692154336836,0.0628642932689038,-0.000250815149235014,0.0591222681009982,-0.000561121269539901,-0.000250815149235014,0.0560345034785214,0.122083988433431,-0.000250815149235014,-0.000434533583059797,-0.00135544884002406,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"nor",0.289999584214704,0.279412265977537,0.208051664787346,0.208051664787346,0.295241177229045,0.0670052986042576,0.186847979400163,0.0670052986042576,-0.00374321366309196,0.189369625325559,0.134061043510776,0.334580848685412,0.431097377124451,0.330203565975984,0.270924789710076,0.486538472362452,-0.00374321366309196,0.337339318680659,0.287079067857287,0.189369625325559,0.349942759171319,0.116085701263674,0.449183852464678,0.325117689508642,0.0553433505747887,0.306341550768839,0.0895780309534084,-0.00374321366309196,0.0947716878698517,0.269820012119791,0.438957220109724,-0.0191468428871477,0.41058573121204,0.1774129004209,0.354471501869008,-0.00374321366309196,0.337317964588375,0.267349544393565,0.158435812506983,0.357543487636075,0.272339332200157,-0.00529436752463296,0.0670052986042576,0.266549151118949,0.116085701263674,0.106429629615771,0.265107651238083,0.348031395937624,-0.00529436752463297,0.358471384863836,0.0670052986042576,0.116085701263674,-0.00374321366309196,0.0670052986042576,0.139615466993487,-0.0091747181733328,0.00458958385308488,0.0670052986042576,1,0.0447386601726094,0.324723527832759,0.308286705053097,0.456224032172026,0.0595786742283802,0.36428431296566,0.319265129344013,0.0670052986042576,0.295425087863354,0.402820701504092,0.36799444394076,0.441691562747691,-0.00374321366309196,0.514842423879837,0.118248037667886,-0.00374321366309196,0.369754035685903,0.346896546956561,-0.00374321366309196,0.116085701263674,0.256635967027056,0.0947716878698517,-0.00374321366309196,-0.00374321366309196,0.0486274557212189,-0.0064850630041396
"oci",0.088467312960351,-0.00326568940866156,-0.00146561826207674,0.17044278259563,0.11158793531279,-0.000354750676908716,-0.00195015478554021,-0.000354750676908716,-0.000354750676908716,-0.00159028702920131,-0.000709768435081858,0.0322672778801662,0.114907560074799,0.048159530945388,0.0176941195570393,0.0398295429248594,0.707018099079071,0.0188027959244496,0.0395920943950756,-0.00159028702920131,0.0419555073083131,-0.000614600366844641,0.0472810835786424,0.0400293453996234,0.222820748650924,0.101335159584929,0.0229181023854042,-0.000354750676908716,-0.000501756146512795,0.12990239420328,0.0901291239981909,-0.00181457861779385,0.0556987108485438,-0.000939289098439354,0.0447386601726094,-0.000354750676908716,0.0645181191990754,-0.00184937853026534,-0.00117805318488688,0.0181662852240934,0.0430641436349552,-0.000501756146512795,-0.000354750676908716,-0.00394542453514801,-0.000614600366844641,0.288095501951617,0.0471384739697967,-0.0055670811415283,0.499749121926743,-0.00269731865838208,-0.000354750676908716,-0.000614600366844641,-0.000354750676908716,-0.000354750676908716,-0.00100426842446003,-0.000869503527016952,0.125545970488867,-0.000354750676908716,0.0447386601726094,1,-0.00259963225652563,0.0520094246400851,0.0408101634154146,-0.00106532136235056,0.0993284334899381,0.0633654622368311,-0.000354750676908716,0.0990590477835374,0.041530465670167,0.0462394871919393,0.0889146874044497,-0.000354750676908716,0.0388108560908295,-0.000793644844836068,-0.000354750676908716,0.0792546945424868,0.0848843481190014,-0.000354750676908716,-0.000614600366844641,-0.00191713457093899,-0.000501756146512795,-0.000354750676908716,0.707018099079071,0.288095501951617,0.407889776795893
"per",0.342380496376051,0.305197934051889,0.328508026934063,0.362118176281482,0.478010596313001,0.136461869181003,0.294003924805753,0.136461869181003,0.136461869181003,0.146754307438725,0.203850517872733,0.232456783117957,0.327169219052577,0.28586323684289,0.155855471214115,0.255497450200291,-0.00183798705631338,0.174609547899135,0.154036903865054,0.208751783928729,0.259218389913535,0.156550701702824,0.280767797122008,0.161148667893161,0.0817486029233746,0.2511025410072,0.1344040441848,0.136461869181003,0.0952054001870989,0.376651624713976,0.279867506318258,-0.00940145355388942,0.270972657346979,0.204380715696235,0.26603119430568,-0.00183798705631338,0.214128969270719,0.364260665366967,0.24440463457301,0.187158434699126,0.208882552952633,-0.00259963225652563,-0.00183798705631338,0.26154846745434,0.156550701702824,0.221479508686973,0.20851443053997,0.242447999991868,-0.00259963225652563,0.336542343352182,0.136461869181003,0.236418195420473,-0.00183798705631338,-0.00183798705631338,0.239493635584243,-0.00450495610608017,0.039594541005506,0.136461869181003,0.324723527832759,-0.00259963225652563,1,0.185081778265019,0.28880515837027,0.132919314740384,0.290144523084878,0.195900564691665,0.136461869181003,0.228226000934713,0.247461249630135,0.183760275883321,0.285044726211327,-0.00183798705631338,0.222984436610226,0.181529947668124,0.136461869181003,0.234927240007426,0.379717422283445,-0.00183798705631338,0.236418195420473,0.325107034375135,0.193010432630723,-0.00183798705631338,-0.00183798705631338,0.108487276290446,-0.00318428573247397
"pol",0.171278684035203,0.164448809749991,0.141324331453161,0.151918343367357,0.160601915439394,0.0367716045432292,0.122263187567158,0.0367716045432292,0.0367716045432292,0.086673754038302,0.0735708933370479,0.24278643151793,0.246809074073606,0.258244521278209,0.252253154139089,0.28989744609985,0.0367716045432292,0.273214852007136,0.16055197092133,0.086673754038302,0.238081932335715,0.0637062678461078,0.241678715003548,0.249746724295596,0.0198082882524945,0.157626075623603,-0.00765203927070246,0.0367716045432292,0.0520094246400851,0.14997917675965,0.305775758984422,-0.0348894191841396,0.234811580378159,0.0808729813035861,0.308286705053097,-0.00682089216259661,0.287084425180723,0.16644632438549,0.108950701127076,0.283527587946835,0.196818225809586,-0.00964740813775658,-0.00682089216259661,0.194832441733847,0.0637062678461078,0.0723204677956973,0.234147795251083,0.261545514897951,0.0520094246400851,0.238885337916385,0.0367716045432292,0.0637062678461078,-0.00682089216259661,0.0367716045432292,0.0732455807827041,-0.0167181916168863,-0.0145436093748599,0.0367716045432292,0.308286705053097,0.0520094246400851,0.185081778265019,1,0.29121781278614,0.0522439252792468,0.253445318241204,0.304615081188965,0.0367716045432292,0.239489058165353,0.2750976144306,0.297990646001444,0.287748497825967,0.0367716045432292,0.290575306802314,0.0627601405000025,-0.00682089216259661,0.313402469325752,0.198406439220765,-0.00682089216259661,0.0637062678461078,0.158102675386769,0.0520094246400851,-0.00682089216259661,0.0367716045432292,0.0545127359131806,0.013357358577325
"por",0.290762720581229,0.240060000587388,0.191195828648719,0.223191505063938,0.302857995039082,0.0617676701434405,0.182740160011107,0.0617676701434405,-0.00406062182129512,0.144100300551518,0.123581843333996,0.336445685604866,0.399555203684744,0.368370095495825,0.271601566175329,0.430390258340097,-0.00406062182129512,0.340417963695958,0.282953813554974,0.15885515313957,0.334181589520693,0.107011586447419,0.400003467311705,0.301660353359047,0.0288252062191986,0.261737354128389,0.0476058110203729,0.0617676701434405,0.0408101634154146,0.247933164320316,0.452796627827357,-0.0207704114790604,0.32468975667564,0.163544999285965,0.353790142268082,-0.00406062182129512,0.321377279595735,0.258455021415175,0.185244665911975,0.352869192691174,0.262548406926546,-0.00574330675068192,0.0617676701434405,0.259889630379084,0.0689960682973824,0.0976119247095104,0.267584927827341,0.319213940832208,-0.00574330675068192,0.311586574043697,0.0617676701434405,0.107011586447419,-0.00406062182129512,-0.00406062182129512,0.151564647780264,-0.00995269417458119,-0.0108262830534427,0.0617676701434405,0.456224032172026,0.0408101634154146,0.28880515837027,0.29121781278614,1,0.053700328977649,0.350150706539064,0.323968334652183,0.0617676701434405,0.305390018232121,0.352422336775762,0.364576929655239,0.401783903726624,0.0617676701434405,0.435904712625259,0.108731959049557,-0.00406062182129512,0.365587623223408,0.334378857064919,-0.00406062182129512,0.107011586447419,0.235666006441983,0.0873636335815112,-0.00406062182129512,-0.00406062182129512,0.0438296152674646,-0.00703496800268973
